                  创业板指 (399006)													
													
      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   				
2018	1	22	11	30	1769.71	1772.48	1769.71	1772.08	138725	1771	1737.35	1739.57	1742.91
2018	1	22	13	5	1772.76	1776.18	1772.76	1774.07	156118	1773	1737.89	1739.81	1742.85
2018	1	22	13	10	1774.04	1774.94	1773.95	1774.24	91661	1774	1738.46	1740.06	1742.79
2018	1	22	13	15	1774.04	1774.09	1770.98	1771.12	95882	1773	1739	1740.28	1742.72
2018	1	22	13	20	1771.13	1771.4	1770.45	1770.76	87866	1771	1739.51	1740.49	1742.67
2018	1	22	13	25	1770.8	1770.93	1769.84	1770.18	87624	1770	1740.04	1740.63	1742.61
2018	1	22	13	30	1770.15	1770.15	1768.9	1769	78621	1769.5	1740.56	1740.76	1742.54
2018	1	22	13	35	1768.88	1771.04	1768.44	1770.86	92625	1770	1741.14	1740.93	1742.47
2018	1	22	13	40	1770.75	1771.06	1767.08	1767.32	93614	1769.5	1741.68	1741.08	1742.4
2018	1	22	13	45	1767.22	1767.22	1766.38	1766.56	80946	1767	1742.19	1741.21	1742.33
2018	1	22	13	50	1766.6	1766.6	1764.2	1765.29	89126	1765.5	1742.7	1741.34	1742.24
2018	1	22	13	55	1765.34	1765.99	1764.92	1765.67	85748	1765.5	1743.25	1741.51	1742.15
2018	1	22	14	0	1765.73	1766.85	1765.44	1766.34	79479	1766	1743.74	1741.68	1742.06
2018	1	22	14	5	1766.34	1766.51	1764.72	1764.85	77398	1765.5	1744.25	1741.85	1741.96
2018	1	22	14	10	1764.87	1765.62	1764.38	1765.47	86680	1765.5	1744.79	1742.03	1741.87
2018	1	22	14	15	1765.41	1765.51	1764.83	1764.97	81929	1765.5	1745.32	1742.21	1741.79
2018	1	22	14	20	1765.04	1767.43	1764.88	1767.15	86668	1766	1745.89	1742.42	1741.71
2018	1	22	14	25	1767.27	1768.12	1766.81	1767.82	77726	1767.5	1746.47	1742.66	1741.64
2018	1	22	14	30	1767.92	1768.19	1767.13	1767.34	92186	1767.5	1747.05	1742.87	1741.56
2018	1	22	14	35	1767.32	1768.45	1766.84	1768.28	98064	1767.5	1747.61	1743.1	1741.5
2018	1	22	14	40	1768.21	1768.36	1763.91	1763.91	114069	1766	1748.18	1743.27	1741.42
2018	1	22	14	45	1764.11	1765	1763.68	1764.88	118977	1764.5	1748.75	1743.46	1741.34
2018	1	22	14	50	1764.83	1767.4	1764.83	1767.4	139664	1766.5	1749.39	1743.68	1741.32
2018	1	22	14	55	1767.32	1767.84	1766.78	1767.18	169512	1767.5	1750	1743.91	1741.33
2018	1	22	15	0	1767.05	1768.21	1767.05	1768.21	189807	1767.5	1750.63	1744.17	1741.33
2018	1	23	9	35	1767.33	1769.12	1767.04	1768.48	518072	1768	1751.32	1744.41	1741.35
2018	1	23	9	40	1768.63	1768.64	1763.98	1765.56	293916	1767	1751.95	1744.66	1741.36
2018	1	23	9	45	1765.46	1766.1	1765.02	1765.87	231998	1766	1752.6	1744.89	1741.35
2018	1	23	9	50	1766.03	1774.63	1766.01	1774.63	241183	1770	1753.33	1745.2	1741.37
2018	1	23	9	55	1775.26	1776.49	1773.14	1774.18	230933	1774.5	1754.12	1745.52	1741.39
2018	1	23	10	0	1774.12	1774.73	1770.62	1770.71	197076	1772.5	1754.88	1745.81	1741.39
2018	1	23	10	5	1770.55	1770.62	1768.91	1770.08	147972	1770	1755.63	1746.11	1741.4
2018	1	23	10	10	1769.79	1770.28	1768.2	1768.47	135693	1769.5	1756.35	1746.39	1741.42
2018	1	23	10	15	1768.54	1768.54	1766.03	1766.16	150096	1767.5	1757.02	1746.64	1741.44
2018	1	23	10	20	1766.3	1766.36	1764.83	1765.09	128144	1765.5	1757.7	1746.85	1741.46
2018	1	23	10	25	1765.41	1770.7	1765.31	1770.1	113600	1767.5	1758.58	1747.12	1741.5
2018	1	23	10	30	1770.2	1770.65	1769.35	1769.45	93723	1770	1759.46	1747.39	1741.53
2018	1	23	10	35	1769.25	1769.48	1768.23	1768.34	99128	1769	1760.28	1747.67	1741.56
2018	1	23	10	40	1768.18	1768.18	1765.09	1765.59	109850	1767	1761.09	1747.92	1741.58
2018	1	23	10	45	1764.97	1769.27	1764.64	1768.94	99601	1767.5	1761.98	1748.2	1741.61
2018	1	23	10	50	1769.05	1771	1768.83	1770.91	89773	1770	1762.91	1748.51	1741.65
2018	1	23	10	55	1770.78	1774.32	1770.78	1773.25	101267	1772	1763.88	1748.82	1741.69
2018	1	23	11	0	1773.12	1773.12	1771.8	1772.12	80753	1772.5	1764.75	1749.12	1741.74
2018	1	23	11	5	1772.11	1772.11	1770.18	1770.21	78278	1771	1765.53	1749.45	1741.78
2018	1	23	11	10	1769.94	1770.33	1768.25	1768.53	74535	1769.5	1766.21	1749.78	1741.82
2018	1	23	11	15	1768.66	1769.48	1768.26	1768.39	65715	1768.5	1766.79	1750.11	1741.87
2018	1	23	11	20	1768.43	1768.48	1765.73	1765.73	75185	1767	1767.12	1750.44	1741.91
2018	1	23	11	25	1765.79	1767.06	1765.71	1766.73	73053	1766	1767.44	1750.71	1741.96
2018	1	23	11	30	1766.96	1767.01	1766.01	1766.35	72476	1766.5	1767.67	1750.93	1742
2018	1	23	13	5	1766.84	1767.4	1766.15	1767.4	67461	1767	1767.91	1751.13	1742.05
2018	1	23	13	10	1767.3	1768.07	1767.3	1767.56	58985	1767.5	1768.11	1751.35	1742.1
2018	1	23	13	15	1767.47	1767.81	1766.85	1767.44	61070	1767.5	1768.18	1751.56	1742.15
2018	1	23	13	20	1767.54	1767.89	1767.27	1767.43	70750	1767.5	1768.25	1751.77	1742.2
2018	1	23	13	25	1767.5	1767.62	1766.41	1766.94	86052	1767.5	1768.32	1751.98	1742.26
2018	1	23	13	30	1766.96	1766.96	1765.58	1765.74	88716	1766	1768.32	1752.15	1742.34
2018	1	23	13	35	1765.86	1766.08	1762.35	1762.71	102128	1764	1768.25	1752.32	1742.41
2018	1	23	13	40	1762.66	1762.78	1761.83	1762.55	104335	1763	1768.12	1752.5	1742.48
2018	1	23	13	45	1762.43	1762.52	1760.34	1762.19	102045	1762.5	1767.95	1752.65	1742.54
2018	1	23	13	50	1761.98	1763.58	1761.98	1763.3	83223	1762.5	1767.75	1752.82	1742.61
2018	1	23	13	55	1763.22	1763.7	1762.68	1763.57	84548	1763.5	1767.58	1753.02	1742.67
2018	1	23	14	0	1763.68	1763.77	1762.08	1762.38	78505	1763	1767.4	1753.2	1742.73
2018	1	23	14	5	1761.97	1763.3	1761.42	1762.87	80001	1762.5	1767.28	1753.39	1742.79
2018	1	23	14	10	1762.84	1764.01	1762.84	1763.81	68595	1763.5	1767.18	1753.61	1742.86
2018	1	23	14	15	1764.04	1764.11	1762.95	1763.81	69840	1764	1767.09	1753.82	1742.94
2018	1	23	14	20	1763.79	1765.15	1763.59	1764.93	67130	1764	1766.96	1754.05	1743.03
2018	1	23	14	25	1764.89	1766.03	1763.73	1766.03	86117	1765	1766.93	1754.31	1743.13
2018	1	23	14	30	1765.9	1766.83	1765.08	1765.25	95397	1766	1766.93	1754.56	1743.25
2018	1	23	14	35	1765.31	1765.32	1762.65	1762.71	107314	1764	1766.88	1754.79	1743.37
2018	1	23	14	40	1762.78	1764.28	1762.72	1764.26	135470	1763.5	1766.86	1755.05	1743.49
2018	1	23	14	45	1764.28	1766.56	1763.96	1766.16	152141	1765.5	1766.86	1755.3	1743.61
2018	1	23	14	50	1766.12	1767.2	1765.73	1766.92	138643	1766	1766.88	1755.56	1743.71
2018	1	23	14	55	1766.68	1767.34	1766.2	1767.04	173418	1767	1766.91	1755.85	1743.82
2018	1	23	15	0	1767.14	1767.83	1766.53	1767.83	194157	1768	1766.96	1756.14	1743.95
2018	1	24	9	35	1763.69	1769.73	1763.69	1769.73	435326	1769	1767.02	1756.46	1744.08
2018	1	24	9	40	1769.79	1769.97	1765.13	1765.99	306207	1768	1766.98	1756.73	1744.2
2018	1	24	9	45	1766.17	1768.22	1762.6	1762.6	254165	1764	1766.89	1756.97	1744.29
2018	1	24	9	50	1762.95	1762.95	1757.96	1758.67	235879	1760	1766.72	1757.17	1744.38
2018	1	24	9	55	1758.2	1758.63	1756.2	1756.2	195896	1757	1766.58	1757.38	1744.45
2018	1	24	10	0	1756.28	1756.46	1752.3	1755.01	198755	1756	1766.42	1757.59	1744.52
2018	1	24	10	5	1755.13	1759.99	1752.54	1759.48	202315	1758	1766.28	1757.83	1744.61
2018	1	24	10	10	1760.21	1771.35	1760.21	1771.35	235746	1765	1766.33	1758.17	1744.73
2018	1	24	10	15	1771.43	1777.94	1771.43	1777.57	316977	1774	1766.51	1758.57	1744.88
2018	1	24	10	20	1777.42	1783.88	1777.26	1782.43	275056	1780	1766.75	1759.04	1745.05
2018	1	24	10	25	1782.52	1782.66	1780.13	1780.29	195141	1781	1767	1759.47	1745.21
2018	1	24	10	30	1780.45	1788.27	1780.21	1787.62	230044	1784	1767.39	1759.99	1745.4
2018	1	24	10	35	1787.23	1792.68	1787.08	1791.85	280507	1790	1767.7	1760.52	1745.59
2018	1	24	10	40	1792.25	1792.25	1788.47	1788.69	240717	1791	1767.96	1761.04	1745.76
2018	1	24	10	45	1788.41	1788.93	1787.54	1788.8	166934	1789	1768.28	1761.58	1745.93
2018	1	24	10	50	1789	1797	1789	1797	215872	1792	1768.74	1762.18	1746.13
2018	1	24	10	55	1797.12	1802.61	1797.12	1802.04	261459	1799	1769.32	1762.83	1746.35
2018	1	24	11	0	1801.78	1801.95	1799.07	1799.44	212971	1801	1769.91	1763.46	1746.56
2018	1	24	11	5	1799.24	1800.68	1799.24	1799.5	192197	1800	1770.53	1764.11	1746.79
2018	1	24	11	10	1799.43	1799.5	1796.36	1799.02	175440	1799	1771.02	1764.8	1747.01
2018	1	24	11	15	1798.97	1800.34	1798.7	1798.91	159006	1799	1771.54	1765.5	1747.24
2018	1	24	11	20	1798.84	1799.07	1797.62	1798.4	132863	1799	1772.07	1766.18	1747.47
2018	1	24	11	25	1798.47	1800.59	1798.35	1800.59	116386	1799	1772.67	1766.88	1747.69
2018	1	24	11	30	1800.5	1802.21	1800.33	1802.08	144626	1801	1773.25	1767.61	1747.94
2018	1	24	13	5	1802.56	1803.81	1802.56	1802.71	160885	1803	1773.82	1768.37	1748.19
2018	1	24	13	10	1802.88	1806.21	1802.88	1806.21	130510	1805	1774.4	1769.14	1748.44
2018	1	24	13	15	1805.86	1805.89	1803.71	1805.44	123593	1806	1775	1769.88	1748.7
2018	1	24	13	20	1804.96	1805.32	1803.26	1803.4	128268	1804	1775.56	1770.54	1748.96
2018	1	24	13	25	1803.37	1804.64	1803.06	1804.07	117164	1803	1776.18	1771.19	1749.21
2018	1	24	13	30	1804.24	1806	1804.15	1804.64	145034	1805	1776.84	1771.82	1749.48
2018	1	24	13	35	1804.58	1805.36	1803.82	1803.82	135020	1805	1777.51	1772.32	1749.75
2018	1	24	13	40	1803.66	1804.12	1802.84	1803.5	127663	1803	1778.14	1772.79	1750.02
2018	1	24	13	45	1803.39	1804.65	1803.39	1804.22	143322	1803	1778.79	1773.23	1750.29
2018	1	24	13	50	1804.17	1808.64	1804.12	1808.29	178803	1807	1779.54	1773.73	1750.59
2018	1	24	13	55	1808.42	1808.67	1806.6	1806.73	150507	1808	1780.21	1774.16	1750.87
2018	1	24	14	0	1806.66	1808.01	1806.21	1807.98	125948	1807	1780.93	1774.55	1751.15
2018	1	24	14	5	1807.84	1810.19	1807.84	1810.19	150648	1809	1781.67	1774.96	1751.44
2018	1	24	14	10	1810.03	1810.03	1808.61	1809.06	137430	1810	1782.42	1775.37	1751.74
2018	1	24	14	15	1809.07	1812.01	1809.07	1811.97	160667	1811	1783.25	1775.78	1752.05
2018	1	24	14	20	1811.97	1813.55	1811.97	1812.09	154688	1812	1784.11	1776.18	1752.37
2018	1	24	14	25	1812.24	1812.24	1808.47	1808.94	141805	1810	1784.89	1776.51	1752.67
2018	1	24	14	30	1808.74	1811.46	1808.74	1811.1	121657	1810	1785.77	1776.86	1752.98
2018	1	24	14	35	1811.16	1813.74	1811.12	1813.51	188011	1812	1786.63	1777.19	1753.29
2018	1	24	14	40	1813.67	1815.83	1813.22	1815.83	160084	1814	1787.54	1777.56	1753.6
2018	1	24	14	45	1815.91	1817.08	1815.67	1815.95	186023	1816	1788.49	1777.95	1753.9
2018	1	24	14	50	1815.73	1815.73	1813.44	1814.74	216854	1816	1789.42	1778.35	1754.25
2018	1	24	14	55	1814.78	1814.97	1812.7	1812.7	246303	1814	1790.26	1778.72	1754.59
2018	1	24	15	0	1812.78	1813.5	1812.78	1813.28	250213	1813	1791.14	1779.11	1754.94
2018	1	25	9	35	1811.11	1813.17	1807.51	1813.17	780778	1813	1791.98	1779.47	1755.31
2018	1	25	9	40	1812.93	1814.22	1811.54	1814.22	444838	1813	1792.82	1779.88	1755.7
2018	1	25	9	45	1813.25	1827.94	1813.25	1827.94	438856	1821	1793.91	1780.42	1756.12
2018	1	25	9	50	1828.05	1829.96	1825.98	1829.96	407483	1829	1795.11	1780.99	1756.53
2018	1	25	9	55	1830.49	1838.05	1830.27	1833.76	445405	1832	1796.32	1781.59	1756.96
2018	1	25	10	0	1833.6	1840.96	1833.13	1840.82	359009	1838	1797.65	1782.25	1757.43
2018	1	25	10	5	1840.98	1845.4	1840.98	1844.44	375232	1843	1799.02	1782.95	1757.91
2018	1	25	10	10	1844.4	1845.2	1842.32	1843.49	314442	1844	1800.35	1783.63	1758.4
2018	1	25	10	15	1843.42	1847.37	1842.3	1847.37	308378	1845	1801.72	1784.34	1758.92
2018	1	25	10	20	1847.43	1852.23	1847.41	1852.05	338182	1849	1803.16	1785.09	1759.44
2018	1	25	10	25	1852.07	1852.07	1844.6	1844.6	304949	1849	1804.56	1785.77	1759.93
2018	1	25	10	30	1844.34	1846.42	1842.4	1846.21	243066	1846	1806.04	1786.46	1760.4
2018	1	25	10	35	1846.13	1846.54	1839.04	1839.04	228651	1842	1807.44	1787.08	1760.82
2018	1	25	10	40	1838.86	1839.23	1836.37	1838	207615	1838	1808.88	1787.73	1761.24
2018	1	25	10	45	1838.08	1839.26	1837	1839.01	165382	1839	1810.35	1788.39	1761.66
2018	1	25	10	50	1838.96	1839.35	1835.56	1835.56	156228	1837	1811.65	1788.96	1762.06
2018	1	25	10	55	1835.56	1835.74	1830.78	1830.78	184130	1833	1812.74	1789.54	1762.42
2018	1	25	11	0	1830.92	1834.01	1830.73	1833.52	137652	1833	1813.72	1790.11	1762.76
2018	1	25	11	5	1833.53	1834.47	1833.11	1834.47	112360	1834	1814.63	1790.69	1763.08
2018	1	25	11	10	1834.51	1834.6	1832.3	1832.3	109463	1833	1815.54	1791.27	1763.41
2018	1	25	11	15	1832.24	1832.53	1831.76	1832.43	109439	1832	1816.32	1791.85	1763.71
2018	1	25	11	20	1832.1	1832.37	1830.11	1830.47	100398	1831	1816.98	1792.34	1764
2018	1	25	11	25	1830.81	1832.02	1830.05	1831.13	90646	1831	1817.72	1792.84	1764.3
2018	1	25	11	30	1831.37	1831.37	1828.5	1829.34	104493	1831	1818.46	1793.37	1764.59
2018	1	25	13	5	1829.37	1832.18	1829.29	1831.2	112594	1830	1819.05	1793.89	1764.89
2018	1	25	13	10	1831.16	1831.47	1829.64	1829.89	81344	1830	1819.54	1794.43	1765.19
2018	1	25	13	15	1829.92	1835.02	1829.77	1834.46	97476	1832	1820.14	1795.03	1765.49
2018	1	25	13	20	1834.51	1836.1	1834.51	1835.61	95126	1835	1820.77	1795.65	1765.81
2018	1	25	13	25	1835.73	1835.73	1834.11	1834.36	91679	1835	1821.4	1796.21	1766.13
2018	1	25	13	30	1834.52	1834.59	1833.12	1833.19	98901	1834	1822	1796.77	1766.44
2018	1	25	13	35	1833.31	1833.31	1830.58	1831.15	103011	1833	1822.6	1797.33	1766.73
2018	1	25	13	40	1831.12	1831.24	1829.08	1829.24	94975	1830	1823.09	1797.88	1767.02
2018	1	25	13	45	1829.26	1829.69	1828.74	1829.22	94804	1829	1823.58	1798.41	1767.31
2018	1	25	13	50	1829.54	1830.34	1829.42	1830.22	89478	1830	1824.04	1798.93	1767.61
2018	1	25	13	55	1830.22	1830.77	1827.2	1827.64	101264	1829	1824.42	1799.41	1767.91
2018	1	25	14	0	1827.55	1828.09	1826.66	1827.56	103490	1828	1824.81	1799.9	1768.22
2018	1	25	14	5	1827.49	1827.8	1825.53	1825.64	113671	1826	1825.19	1800.38	1768.51
2018	1	25	14	10	1825.61	1825.99	1824.87	1824.87	115994	1825	1825.58	1800.88	1768.8
2018	1	25	14	15	1824.9	1826.74	1824.82	1825.52	116013	1826	1825.93	1801.39	1769.09
2018	1	25	14	20	1825.46	1825.46	1821.55	1821.7	126928	1823	1826.21	1801.86	1769.35
2018	1	25	14	25	1821.79	1822.73	1820.45	1822.32	139985	1822	1826.6	1802.37	1769.64
2018	1	25	14	30	1822.34	1822.91	1821.53	1822.14	128139	1823	1826.91	1802.85	1769.92
2018	1	25	14	35	1822.76	1822.76	1817.68	1817.68	179602	1819	1827.02	1803.28	1770.18
2018	1	25	14	40	1817.77	1817.77	1815.96	1816.97	201750	1817	1827.23	1803.72	1770.44
2018	1	25	14	45	1816.73	1817.3	1812.47	1812.78	211598	1815	1827.3	1804.11	1770.69
2018	1	25	14	50	1812.79	1815.21	1812.53	1815.15	236873	1814	1827.4	1804.54	1770.94
2018	1	25	14	55	1814.81	1815.04	1810.77	1810.77	291332	1813	1827.4	1804.91	1771.15
2018	1	25	15	0	1810.78	1810.86	1810.02	1810.83	295734	1811	1827.4	1805.32	1771.38
2018	1	26	9	35	1809.13	1816.68	1809.13	1815.83	592789	1814	1827.47	1805.79	1771.64
2018	1	26	9	40	1815.94	1824.15	1815.88	1824.04	332304	1820	1827.75	1806.32	1771.9
2018	1	26	9	45	1823.91	1823.92	1818.22	1818.22	282263	1821	1827.86	1806.82	1772.14
2018	1	26	9	50	1818.11	1819.92	1817.63	1817.73	262157	1818	1827.96	1807.3	1772.39
2018	1	26	9	55	1817.65	1817.97	1813.61	1814.11	265368	1816	1827.93	1807.74	1772.64
2018	1	26	10	0	1814.17	1816.38	1813.95	1816.13	204872	1815	1827.93	1808.21	1772.88
2018	1	26	10	5	1815.79	1823.26	1815.23	1823.15	192245	1819	1828.04	1808.73	1773.14
2018	1	26	10	10	1823.14	1825.32	1822.3	1825.14	198245	1824	1828.28	1809.27	1773.4
2018	1	26	10	15	1825.19	1825.69	1822.52	1824.31	172496	1825	1828.46	1809.8	1773.64
2018	1	26	10	20	1823.76	1829.26	1823.44	1829.26	166153	1827	1828.77	1810.38	1773.92
2018	1	26	10	25	1828.92	1830.55	1827.8	1827.8	171965	1829	1829.02	1810.92	1774.19
2018	1	26	10	30	1826.68	1827.8	1826.38	1827.3	124437	1827	1828.98	1811.45	1774.45
2018	1	26	10	35	1827.12	1827.47	1822.98	1823.84	122065	1825	1828.88	1811.99	1774.71
2018	1	26	10	40	1823.96	1826.35	1823.78	1825.64	114408	1825	1828.74	1812.53	1774.99
2018	1	26	10	45	1825.24	1825.41	1822.33	1822.7	107140	1824	1828.39	1813.02	1775.25
2018	1	26	10	50	1822.76	1822.83	1821.63	1821.99	105162	1822	1828	1813.51	1775.52
2018	1	26	10	55	1821.93	1824.39	1821.87	1823.87	104040	1823	1827.65	1814	1775.79
2018	1	26	11	0	1823.67	1824.05	1822.47	1822.71	92835	1824	1827.26	1814.49	1776.07
2018	1	26	11	5	1822.76	1823.28	1820.8	1821.46	105928	1822	1826.7	1814.93	1776.34
2018	1	26	11	10	1821.42	1822.05	1820.7	1821.08	104821	1821	1826.28	1815.42	1776.63
2018	1	26	11	15	1821.92	1822.2	1820.53	1821.24	97439	1822	1825.86	1815.95	1776.91
2018	1	26	11	20	1821.2	1821.5	1819.93	1820.11	86636	1821	1825.54	1816.49	1777.18
2018	1	26	11	25	1820.05	1820.73	1818.44	1818.71	87135	1819	1825.19	1817.04	1777.44
2018	1	26	11	30	1819.02	1819.96	1818.4	1819.17	78548	1819	1824.84	1817.6	1777.71
2018	1	26	13	5	1819.48	1822.08	1819.43	1820.89	115013	1820	1824.6	1818.12	1777.98
2018	1	26	13	10	1821.04	1822.52	1821.04	1821.97	99037	1821	1824.42	1818.58	1778.26
2018	1	26	13	15	1821.98	1823.27	1821.81	1823.12	94136	1822	1824.21	1818.96	1778.55
2018	1	26	13	20	1822.83	1829.59	1822.6	1829.21	145512	1826	1824.14	1819.39	1778.87
2018	1	26	13	25	1829.62	1829.62	1826.18	1826.48	122194	1828	1824.04	1819.79	1779.18
2018	1	26	13	30	1826.63	1827.28	1824.96	1824.96	95653	1826	1823.93	1820.12	1779.48
2018	1	26	13	35	1824.96	1825.24	1823.34	1823.81	91439	1825	1823.82	1820.4	1779.78
2018	1	26	13	40	1823.63	1824.17	1822.82	1822.98	95832	1823	1823.65	1820.68	1780.07
2018	1	26	13	45	1822.85	1822.91	1821.91	1822.42	87187	1822	1823.51	1820.98	1780.37
2018	1	26	13	50	1822.39	1822.87	1820.89	1821.35	83390	1822	1823.37	1821.21	1780.68
2018	1	26	13	55	1821.16	1822.08	1820.59	1821.88	88378	1822	1823.23	1821.39	1780.98
2018	1	26	14	0	1821.7	1821.71	1820.15	1820.77	105583	1821	1822.98	1821.56	1781.26
2018	1	26	14	5	1821.08	1823.95	1820.26	1823.32	121014	1822	1822.77	1821.77	1781.55
2018	1	26	14	10	1823.23	1823.64	1822.34	1822.97	94408	1824	1822.6	1822	1781.85
2018	1	26	14	15	1822.7	1823.21	1818.67	1819.04	107499	1821	1822.32	1822.16	1782.13
2018	1	26	14	20	1818.92	1820.14	1818.39	1820.13	120783	1819	1822.11	1822.35	1782.42
2018	1	26	14	25	1819.82	1821.22	1819.38	1820.83	99655	1821	1822	1822.54	1782.72
2018	1	26	14	30	1820.58	1820.84	1819.42	1819.47	106834	1820	1821.79	1822.68	1783
2018	1	26	14	35	1819.51	1819.96	1817.88	1817.88	102817	1818	1821.58	1822.81	1783.29
2018	1	26	14	40	1817.84	1818.9	1816.15	1816.18	125537	1817	1821.37	1822.89	1783.57
2018	1	26	14	45	1816.4	1816.55	1812.25	1812.52	184180	1815	1821.12	1822.96	1783.84
2018	1	26	14	50	1812.34	1813.54	1811	1813.19	188381	1813	1820.91	1823.05	1784.11
2018	1	26	14	55	1813.95	1816.84	1813.35	1816.29	208781	1814	1820.74	1823.16	1784.41
2018	1	26	15	0	1817.13	1817.13	1816.46	1816.8	221334	1817	1820.6	1823.26	1784.72
2018	1	29	9	35	1811.54	1815.21	1810.01	1812.78	564808	1815	1820.46	1823.33	1785.01
2018	1	29	9	40	1812.79	1813.76	1807.96	1813.26	327368	1813	1820.28	1823.44	1785.29
2018	1	29	9	45	1813.33	1824.51	1811.44	1824.08	307693	1819	1820.32	1823.61	1785.58
2018	1	29	9	50	1824.1	1826.1	1821.75	1821.92	285170	1823	1820.42	1823.72	1785.85
2018	1	29	9	55	1822.13	1822.58	1818.74	1818.89	223886	1820	1820.42	1823.82	1786.11
2018	1	29	10	0	1819.06	1819.31	1814.92	1816.61	192041	1818	1820.53	1823.91	1786.38
2018	1	29	10	5	1816.54	1816.62	1811.79	1812.11	177113	1815	1820.46	1823.93	1786.61
2018	1	29	10	10	1811.8	1812.68	1807.55	1807.55	191000	1809	1820.39	1823.89	1786.84
2018	1	29	10	15	1807.44	1813.26	1806.46	1811.99	169245	1809	1820.39	1823.89	1787.07
2018	1	29	10	20	1812.36	1812.87	1810.54	1810.97	138658	1812	1820.32	1823.89	1787.31
2018	1	29	10	25	1810.95	1811.57	1808.57	1810.8	146893	1811	1820.07	1823.91	1787.54
2018	1	29	10	30	1810.86	1815.85	1810.86	1815.22	155600	1813	1820.04	1823.95	1787.79
2018	1	29	10	35	1815.3	1815.83	1814.75	1815.27	135221	1815	1819.96	1823.96	1788.04
2018	1	29	10	40	1815.38	1815.38	1812.31	1813.7	116917	1814	1819.96	1823.95	1788.29
2018	1	29	10	45	1814.41	1814.41	1811.1	1812.39	116847	1814	1819.93	1823.93	1788.55
2018	1	29	10	50	1812.6	1814.26	1811.79	1811.81	112423	1812	1819.72	1823.88	1788.79
2018	1	29	10	55	1812.13	1812.13	1807.08	1807.39	134142	1809	1819.4	1823.84	1789.03
2018	1	29	11	0	1807.63	1808.26	1804.86	1804.93	125777	1807	1819.09	1823.77	1789.27
2018	1	29	11	5	1804.68	1806.31	1802.82	1804.18	168120	1805	1818.63	1823.7	1789.5
2018	1	29	11	10	1804.09	1808.22	1800.98	1806.15	166649	1805	1818.25	1823.63	1789.74
2018	1	29	11	15	1806.4	1808.31	1806.39	1806.96	111987	1806	1817.89	1823.44	1789.98
2018	1	29	11	20	1806.67	1806.91	1799.39	1800.17	141341	1803	1817.47	1823.18	1790.21
2018	1	29	11	25	1799.63	1799.63	1795.19	1795.74	174342	1798	1816.95	1822.84	1790.42
2018	1	29	11	30	1795.77	1802.87	1795.19	1801.95	136452	1799	1816.6	1822.49	1790.65
2018	1	29	13	5	1802.41	1802.61	1800.09	1800.52	100158	1801	1816.21	1822.11	1790.87
2018	1	29	13	10	1800.36	1801.28	1799.88	1800.74	75406	1801	1815.82	1821.74	1791.11
2018	1	29	13	15	1800.78	1802.82	1799.82	1802.68	76039	1802	1815.44	1821.35	1791.34
2018	1	29	13	20	1802.49	1803.24	1798.34	1798.96	84414	1801	1815.09	1820.89	1791.57
2018	1	29	13	25	1799.12	1802.37	1796.82	1802.3	108215	1801	1814.74	1820.51	1791.81
2018	1	29	13	30	1801.97	1805.04	1801.97	1804.13	102408	1803	1814.42	1820.14	1792.05
2018	1	29	13	35	1804.12	1804.16	1802.45	1802.45	87703	1803	1814.11	1819.82	1792.28
2018	1	29	13	40	1802.53	1803.18	1800.06	1800.18	79585	1801	1813.79	1819.49	1792.52
2018	1	29	13	45	1800.25	1800.95	1798.3	1800.28	90160	1800	1813.44	1819.14	1792.76
2018	1	29	13	50	1800.09	1800.82	1797.46	1797.46	94241	1799	1813.05	1818.82	1792.99
2018	1	29	13	55	1797.53	1797.78	1795.69	1796.24	102728	1797	1812.6	1818.51	1793.22
2018	1	29	14	0	1796.72	1798.19	1795.71	1797.47	107820	1797	1812.18	1818.19	1793.45
2018	1	29	14	5	1797.12	1798.57	1797.12	1797.91	93581	1798	1811.61	1817.88	1793.69
2018	1	29	14	10	1797.56	1797.59	1791.58	1791.81	135154	1795	1811.02	1817.53	1793.91
2018	1	29	14	15	1791.96	1797.04	1791.58	1796.45	119778	1794	1810.49	1817.21	1794.14
2018	1	29	14	20	1796.31	1797.59	1795.51	1795.51	88526	1796	1810	1816.91	1794.37
2018	1	29	14	25	1795.39	1806.34	1795.39	1805.35	157743	1800	1809.68	1816.67	1794.63
2018	1	29	14	30	1805.41	1805.48	1803.32	1803.49	115774	1804	1809.37	1816.44	1794.9
2018	1	29	14	35	1803.44	1803.59	1799.23	1799.44	102406	1802	1808.98	1816.18	1795.15
2018	1	29	14	40	1799.21	1801.97	1798.95	1799.24	127963	1799	1808.56	1815.89	1795.4
2018	1	29	14	45	1799	1799	1795.59	1795.89	140303	1797	1808.14	1815.56	1795.64
2018	1	29	14	50	1796.04	1798.53	1795.98	1797.4	157521	1797	1807.68	1815.23	1795.89
2018	1	29	14	55	1797.09	1798.06	1795.52	1798.04	206347	1798	1807.23	1814.91	1796.16
2018	1	29	15	0	1798.14	1799.8	1798.06	1799.77	225227	1799	1806.91	1814.61	1796.45
2018	1	30	9	35	1794.33	1805.11	1793.49	1804.81	402310	1802	1806.63	1814.37	1796.74
2018	1	30	9	40	1805.3	1806.49	1802.99	1803.46	293193	1804	1806.32	1814.16	1797.03
